chromosome,start,end,coverage
IV,535614,535615,1194
IV,535615,535617,1226
IV,535617,535618,1227
IV,535618,535619,1213
IV,535619,535620,1211
IV,535620,535621,1195
IV,535621,535622,1191
IV,535622,535623,1160
IV,535623,535624,1086
IV,535624,535625,1083
IV,535625,535627,1082
IV,535627,535628,1098
IV,535628,535629,1097
IV,535629,535630,1090
IV,535630,535631,1092
IV,535631,535632,1097
IV,535632,535633,1100
IV,535633,535634,1102
IV,535634,535635,1091
IV,535635,535636,1093
IV,535636,535637,1097
IV,535637,535638,1105
IV,535638,535639,1107
IV,535639,535640,1065
IV,535640,535641,1055
IV,535641,535642,1072
IV,535642,535643,1074
IV,535643,535644,1076
IV,535644,535645,1080
IV,535645,535646,1069
IV,535646,535647,1062
IV,535647,535648,1058
IV,535648,535649,1064
IV,535649,535650,1063
IV,535650,535651,1057
IV,535651,535652,1054
IV,535652,535653,1058
IV,535653,535654,1034
IV,535654,535655,1016
IV,535655,535656,973
IV,535656,535657,962
IV,535657,535659,966
IV,535659,535660,965
IV,535660,535661,970
IV,535661,535662,945
IV,535662,535663,954
IV,535663,535664,966
IV,535664,535665,965
IV,535665,535666,971
IV,535666,535667,976
IV,535667,535668,978
IV,535668,535669,1000
IV,535669,535670,1015
IV,535670,535672,1016
IV,535672,535673,992
IV,535673,535674,990
IV,535674,535675,986
IV,535675,535676,976
IV,535676,535677,967
IV,535677,535678,958
IV,535678,535679,959
IV,535679,535680,966
IV,535680,535681,961
IV,535681,535682,980
IV,535682,535683,978
IV,535683,535685,976
IV,535685,535686,965
IV,535686,535688,998
IV,535688,535690,982
IV,535690,535691,945
IV,535691,535692,948
IV,535692,535693,951
IV,535693,535694,950
IV,535694,535695,941
IV,535695,535696,920
IV,535696,535697,900
IV,535697,535699,929
IV,535699,535700,931
IV,535700,535701,932
IV,535701,535702,931
IV,535702,535703,935
IV,535703,535704,934
IV,535704,535705,936
IV,535705,535706,952
IV,535706,535707,909
IV,535707,535708,915
IV,535708,535709,913
IV,535709,535710,912
IV,535710,535711,926
IV,535711,535712,928
IV,535712,535713,929
IV,535713,535714,931
IV,535714,535715,973
IV,535715,535716,948
IV,535716,535717,939
IV,535717,535718,934
IV,535718,535719,931
IV,535719,535720,943
IV,535720,535721,910
IV,535721,535722,925
IV,535722,535723,907
IV,535723,535724,898
IV,535724,535725,897
IV,535725,535726,891
IV,535726,535727,888
IV,535727,535728,904
IV,535728,535729,880
IV,535729,535730,874
IV,535730,535731,864
IV,535731,535733,868
IV,535733,535734,866
IV,535734,535736,861
IV,535736,535737,857
IV,535737,535738,850
IV,535738,535739,870
IV,535739,535740,856
IV,535740,535741,853
IV,535741,535742,948
IV,535742,535743,955
IV,535743,535744,961
IV,535744,535745,956
IV,535745,535746,934
IV,535746,535747,943
IV,535747,535748,931
IV,535748,535749,942
IV,535749,535750,928
IV,535750,535751,830
IV,535751,535752,829
IV,535752,535753,826
IV,535753,535754,831
IV,535754,535755,830
IV,535755,535756,835
IV,535756,535757,856
IV,535757,535758,896
IV,535758,535759,894
IV,535759,535760,893
IV,535760,535761,885
IV,535761,535762,891
IV,535762,535763,882
IV,535763,535764,885
IV,535764,535765,884
IV,535765,535766,866
IV,535766,535767,824
IV,535767,535768,823
IV,535768,535769,822
IV,535769,535770,853
IV,535770,535771,857
IV,535771,535772,858
IV,535772,535773,863
IV,535773,535774,853
IV,535774,535775,854
IV,535775,535776,855
IV,535776,535777,858
IV,535777,535778,860
IV,535778,535779,842
IV,535779,535780,862
IV,535780,535783,867
IV,535783,535784,885
IV,535784,535786,883
IV,535786,535787,885
IV,535787,535788,900
IV,535788,535789,893
IV,535789,535790,891
IV,535790,535791,895
IV,535791,535792,892
IV,535792,535793,870
IV,535793,535794,869
IV,535794,535795,868
IV,535795,535796,863
IV,535796,535797,859
IV,535797,535798,860
IV,535798,535799,856
IV,535799,535800,852
IV,535800,535801,853
IV,535801,535802,852
IV,535802,535803,853
IV,535803,535804,846
IV,535804,535805,852
IV,535805,535806,859
IV,535806,535807,857
IV,535807,535808,860
IV,535808,535811,856
IV,535811,535812,886
IV,535812,535813,894
IV,535813,535814,886
IV,535814,535815,882
IV,535815,535816,881
IV,535816,535817,877
IV,535817,535818,871
IV,535818,535819,886
IV,535819,535820,887
IV,535820,535821,865
IV,535821,535822,864
IV,535822,535823,869
IV,535823,535824,882
IV,535824,535826,881
IV,535826,535827,885
IV,535827,535828,867
IV,535828,535829,897
IV,535829,535830,896
IV,535830,535831,889
IV,535831,535832,887
IV,535832,535833,868
IV,535833,535837,889
IV,535837,535838,838
IV,535838,535839,840
IV,535839,535841,872
IV,535841,535843,883
IV,535843,535844,880
IV,535844,535845,888
IV,535845,535846,880
IV,535846,535847,881
IV,535847,535848,882
IV,535848,535849,855
IV,535849,535850,864
IV,535850,535851,859
IV,535851,535852,848
IV,535852,535853,852
IV,535853,535855,849
IV,535855,535856,848
IV,535856,535857,850
IV,535857,535858,860
IV,535858,535860,858
IV,535860,535861,857
IV,535861,535862,836
IV,535862,535863,832
IV,535863,535864,844
IV,535864,535865,842
IV,535865,535866,795
IV,535866,535867,786
IV,535867,535868,776
IV,535868,535869,791
IV,535869,535870,795
IV,535870,535871,783
IV,535871,535872,784
IV,535872,535873,751
IV,535873,535874,741
IV,535874,535875,739
IV,535875,535876,738
IV,535876,535878,749
IV,535878,535880,729
IV,535880,535881,728
IV,535881,535882,729
IV,535882,535883,725
IV,535883,535884,739
IV,535884,535885,744
IV,535885,535886,754
IV,535886,535888,753
IV,535888,535889,754
IV,535889,535890,740
IV,535890,535892,754
IV,535892,535893,676
IV,535893,535894,677
IV,535894,535895,673
IV,535895,535896,675
IV,535896,535897,676
IV,535897,535898,681
IV,535898,535899,698
IV,535899,535900,689
IV,535900,535902,691
IV,535902,535903,688
IV,535903,535904,723
IV,535904,535905,727
IV,535905,535906,732
IV,535906,535907,724
IV,535907,535908,701
IV,535908,535909,679
IV,535909,535910,678
IV,535910,535911,693
IV,535911,535912,697
IV,535912,535913,691
IV,535913,535914,700
IV,535914,535916,696
IV,535916,535917,697
IV,535917,535918,696
IV,535918,535919,698
IV,535919,535920,699
IV,535920,535921,673
IV,535921,535922,678
IV,535922,535923,676
IV,535923,535924,666
IV,535924,535925,667
IV,535925,535926,676
IV,535926,535927,675
IV,535927,535928,673
IV,535928,535929,671
IV,535929,535930,682
IV,535930,535931,662
IV,535931,535932,658
IV,535932,535933,656
IV,535933,535934,653
IV,535934,535936,640
IV,535936,535937,639
IV,535937,535938,636
IV,535938,535939,620
IV,535939,535941,619
IV,535941,535942,615
IV,535942,535943,616
IV,535943,535947,614
IV,535947,535948,617
IV,535948,535950,615
IV,535950,535951,613
IV,535951,535952,612
IV,535952,535953,650
IV,535953,535954,649
IV,535954,535955,657
IV,535955,535956,655
IV,535956,535957,650
IV,535957,535958,675
IV,535958,535960,673
IV,535960,535961,675
IV,535961,535962,681
IV,535962,535963,668
IV,535963,535964,660
IV,535964,535965,663
IV,535965,535966,651
IV,535966,535967,650
IV,535967,535968,649
IV,535968,535969,648
IV,535969,535970,632
IV,535970,535971,612
IV,535971,535972,603
IV,535972,535973,601
IV,535973,535974,596
IV,535974,535975,595
IV,535975,535977,600
IV,535977,535978,596
IV,535978,535979,591
IV,535979,535980,565
IV,535980,535981,577
IV,535981,535984,586
IV,535984,535985,587
IV,535985,535987,591
IV,535987,535988,593
IV,535988,535990,590
IV,535990,535991,554
IV,535991,535992,556
IV,535992,535993,549
IV,535993,535994,572
IV,535994,535995,576
IV,535995,535996,609
IV,535996,535997,610
IV,535997,535998,609
IV,535998,535999,610
IV,535999,536000,611
IV,536000,536001,607
IV,536001,536002,608
IV,536002,536003,609
IV,536003,536004,604
IV,536004,536005,603
IV,536005,536006,619
IV,536006,536007,618
IV,536007,536008,601
IV,536008,536009,593
IV,536009,536010,591
IV,536010,536011,596
IV,536011,536013,613
IV,536013,536014,615
IV,536014,536015,601
IV,536015,536016,600
IV,536016,536017,606
IV,536017,536018,605
IV,536018,536019,611
IV,536019,536020,594
IV,536020,536022,590
IV,536022,536025,586
IV,536025,536026,592
IV,536026,536027,603
IV,536027,536028,595
IV,536028,536031,593
IV,536031,536032,592
IV,536032,536034,597
IV,536034,536035,587
IV,536035,536036,586
IV,536036,536037,576
IV,536037,536039,579
IV,536039,536040,580
IV,536040,536041,578
IV,536041,536042,564
IV,536042,536043,568
IV,536043,536044,566
IV,536044,536045,585
IV,536045,536046,597
IV,536046,536047,594
IV,536047,536048,593
IV,536048,536049,579
IV,536049,536050,563
IV,536050,536051,568
IV,536051,536052,570
IV,536052,536053,574
IV,536053,536054,578
IV,536054,536055,539
IV,536055,536056,535
IV,536056,536057,528
IV,536057,536058,535
IV,536058,536059,533
IV,536059,536061,525
IV,536061,536062,510
IV,536062,536063,506
IV,536063,536064,504
IV,536064,536065,495
IV,536065,536066,493
IV,536066,536067,486
IV,536067,536068,490
IV,536068,536069,489
IV,536069,536070,488
IV,536070,536072,487
IV,536072,536073,480
IV,536073,536075,479
IV,536075,536076,478
IV,536076,536077,469
IV,536077,536078,473
IV,536078,536079,470
IV,536079,536080,471
IV,536080,536081,463
IV,536081,536082,462
IV,536082,536084,460
IV,536084,536085,461
IV,536085,536087,458
IV,536087,536088,463
IV,536088,536089,464
IV,536089,536090,459
IV,536090,536093,460
IV,536093,536094,459
IV,536094,536098,472
IV,536098,536099,470
IV,536099,536102,478
IV,536102,536103,479
IV,536103,536104,439
IV,536104,536105,443
IV,536348,536349,447
IV,536349,536350,449
IV,536350,536351,459
IV,536351,536352,461
IV,536352,536353,455
IV,536353,536354,448
IV,536354,536355,449
IV,536355,536357,452
IV,536357,536358,448
IV,536358,536359,458
IV,536359,536360,455
IV,536360,536361,453
IV,536361,536362,457
IV,536362,536363,460
IV,536363,536364,459
IV,536364,536365,457
IV,536365,536366,452
IV,536366,536367,457
IV,536367,536368,462
IV,536368,536369,461
IV,536369,536370,470
IV,536370,536372,465
IV,536372,536373,464
IV,536373,536374,468
IV,536374,536375,480
IV,536375,536376,477
IV,536376,536377,478
IV,536377,536378,477
IV,536378,536380,474
IV,536380,536381,442
IV,536381,536382,449
IV,536382,536383,453
IV,536383,536385,443
IV,536385,536386,446
IV,536386,536387,444
IV,536387,536388,440
IV,536388,536389,441
IV,536389,536390,443
IV,536390,536391,445
IV,536391,536394,446
IV,536394,536395,448
IV,536395,536396,458
IV,536396,536397,453
IV,536397,536399,447
IV,536399,536400,449
IV,536400,536402,450
IV,536402,536403,447
IV,536403,536404,444
IV,536404,536405,446
IV,536405,536407,448
IV,536407,536408,437
IV,536408,536409,460
IV,536409,536410,463
IV,536410,536411,460
IV,536411,536412,468
IV,536412,536413,458
IV,536413,536414,456
IV,536414,536416,458
IV,536416,536417,469
IV,536417,536418,456
IV,536418,536419,452
IV,536419,536420,450
IV,536420,536421,448
IV,536421,536422,458
IV,536422,536423,469
IV,536423,536425,487
IV,536425,536426,480
IV,536426,536427,483
IV,536427,536428,484
IV,536428,536430,488
IV,536430,536432,481
IV,536432,536433,480
IV,536433,536434,478
IV,536434,536435,487
IV,536435,536437,485
IV,536437,536438,477
IV,536438,536439,478
IV,536439,536440,479
IV,536440,536441,478
IV,536441,536442,477
IV,536442,536443,487
IV,536443,536444,482
IV,536444,536445,483
IV,536445,536447,486
IV,536447,536448,485
IV,536448,536449,486
IV,536449,536450,504
IV,536450,536451,503
IV,536451,536452,494
IV,536452,536454,493
IV,536454,536455,502
IV,536455,536456,498
IV,536456,536457,500
IV,536457,536458,502
IV,536458,536459,493
IV,536459,536460,494
IV,536460,536461,508
IV,536461,536462,507
IV,536462,536463,522
IV,536463,536465,520
IV,536465,536466,528
IV,536466,536467,530
IV,536467,536468,538
IV,536468,536469,539
IV,536469,536470,509
IV,536470,536471,512
IV,536471,536472,504
IV,536472,536474,501
IV,536474,536475,502
IV,536475,536476,500
IV,536476,536477,498
IV,536477,536478,499
IV,536478,536479,503
IV,536479,536481,499
IV,536481,536482,497
IV,536482,536483,502
IV,536483,536484,501
IV,536484,536485,529
IV,536485,536489,530
IV,536489,536490,531
IV,536490,536491,530
IV,536491,536492,529
IV,536492,536493,537
IV,536493,536494,518
IV,536494,536495,515
IV,536495,536498,511
IV,536498,536499,522
IV,536499,536500,499
IV,536500,536501,500
IV,536501,536503,492
IV,536503,536504,493
IV,536504,536506,496
IV,536506,536507,510
IV,536507,536508,520
IV,536508,536509,533
IV,536509,536510,551
IV,536510,536511,552
IV,536511,536512,550
IV,536512,536513,547
IV,536513,536514,542
IV,536514,536515,544
IV,536515,536517,543
IV,536517,536518,540
IV,536518,536519,530
IV,536519,536520,541
IV,536520,536521,536
IV,536521,536522,539
IV,536522,536523,548
IV,536523,536525,553
IV,536525,536527,545
IV,536527,536528,552
IV,536528,536529,555
IV,536529,536530,559
IV,536530,536531,567
IV,536531,536532,563
IV,536532,536533,554
IV,536533,536534,547
IV,536534,536535,548
IV,536535,536536,550
IV,536536,536537,554
IV,536537,536538,582
IV,536538,536539,584
IV,536539,536540,581
IV,536540,536541,577
IV,536541,536542,575
IV,536542,536545,577
IV,536545,536546,576
IV,536546,536549,564
IV,536549,536550,569
IV,536550,536552,567
IV,536552,536554,564
IV,536554,536555,562
IV,536555,536556,559
IV,536556,536557,558
IV,536557,536558,569
IV,536558,536559,568
IV,536559,536560,548
IV,536560,536562,541
IV,536562,536563,540
IV,536563,536564,546
IV,536564,536565,549
IV,536565,536566,547
IV,536566,536567,546
IV,536567,536568,549
IV,536568,536569,559
IV,536569,536572,567
IV,536572,536573,557
IV,536573,536574,544
IV,536574,536575,570
IV,536575,536576,571
IV,536576,536577,569
IV,536577,536578,566
IV,536578,536579,568
IV,536579,536581,567
IV,536581,536582,574
IV,536582,536583,571
IV,536583,536584,539
IV,536584,536585,540
IV,536585,536586,531
IV,536586,536587,539
IV,536587,536588,540
IV,536588,536589,534
IV,536589,536590,531
IV,536590,536591,532
IV,536591,536592,614
IV,536592,536593,617
IV,536593,536595,614
IV,536595,536596,616
IV,536596,536597,613
IV,536597,536598,616
IV,536598,536600,615
IV,536600,536601,605
IV,536601,536602,611
IV,536602,536604,647
IV,536604,536605,649
IV,536605,536606,643
IV,536606,536607,642
IV,536607,536608,652
IV,536608,536609,650
IV,536609,536610,653
IV,536610,536611,651
IV,536611,536612,636
IV,536612,536613,642
IV,536613,536614,626
IV,536614,536615,620
IV,536615,536616,618
IV,536616,536617,611
IV,536617,536618,612
IV,536618,536619,609
IV,536619,536620,616
IV,536620,536621,618
IV,536621,536623,614
IV,536623,536625,610
IV,536625,536627,609
IV,536627,536629,610
IV,536629,536630,606
IV,536630,536632,611
IV,536632,536633,614
IV,536633,536634,609
IV,536634,536635,612
IV,536635,536636,585
IV,536636,536638,584
IV,536638,536640,585
IV,536640,536641,607
IV,536641,536643,609
IV,536643,536644,600
IV,536644,536645,598
IV,536645,536646,601
IV,536646,536648,598
IV,536648,536649,612
IV,536649,536650,595
IV,536650,536652,604
IV,536652,536653,612
IV,536653,536654,613
IV,536654,536655,611
IV,536655,536657,607
IV,536657,536658,589
IV,536658,536659,581
IV,536659,536660,568
IV,536660,536661,545
IV,536661,536662,551
IV,536662,536663,553
IV,536663,536664,557
IV,536664,536665,556
IV,536665,536670,557
IV,536670,536671,549
IV,536671,536672,558
IV,536672,536673,555
IV,536673,536674,553
IV,536674,536676,549
IV,536676,536678,550
IV,536678,536679,585
IV,536679,536680,580
IV,536680,536681,576
IV,536681,536682,571
IV,536682,536683,570
IV,536683,536684,572
IV,536684,536685,573
IV,536685,536686,574
IV,536686,536687,573
IV,536687,536688,564
IV,536688,536689,543
IV,536689,536691,542
IV,536691,536692,544
IV,536692,536693,545
IV,536693,536696,540
IV,536696,536698,543
IV,536698,536699,542
IV,536699,536700,567
IV,536700,536701,562
IV,536701,536702,567
IV,536702,536704,566
IV,536704,536705,575
IV,536705,536706,573
IV,536706,536708,578
IV,536708,536709,564
IV,536709,536710,575
IV,536710,536711,576
IV,536711,536712,577
IV,536712,536713,581
IV,536713,536715,573
IV,536715,536716,574
IV,536716,536717,576
IV,536717,536718,579
IV,536718,536719,558
IV,536719,536720,553
IV,536720,536721,550
IV,536721,536722,558
IV,536722,536723,561
IV,536723,536725,566
IV,536725,536726,532
IV,536726,536728,531
IV,536728,536729,542
IV,536729,536730,540
IV,536730,536731,537
IV,536731,536732,538
IV,536732,536733,532
IV,536733,536734,581
IV,536734,536735,585
IV,536735,536737,590
IV,536737,536738,586
IV,536738,536739,589
IV,536739,536740,590
IV,536740,536741,593
IV,536741,536742,591
IV,536742,536743,510
IV,536743,536744,519
IV,536744,536745,522
IV,536745,536746,523
IV,536746,536748,520
IV,536748,536749,545
IV,536749,536751,548
IV,536751,536752,546
IV,536752,536753,545
IV,536753,536755,513
IV,536755,536756,516
IV,536756,536758,517
IV,536758,536761,509
IV,536761,536763,516
IV,536763,536764,513
IV,536764,536765,512
IV,536765,536767,515
IV,536767,536768,507
IV,536768,536769,505
IV,536769,536770,501
IV,536770,536771,499
IV,536771,536772,497
IV,536772,536775,501
IV,536775,536776,511
IV,536776,536778,514
IV,536778,536780,510
IV,536780,536781,521
IV,536781,536782,519
IV,536782,536783,525
IV,536783,536784,524
IV,536784,536785,526
IV,536785,536786,519
IV,536786,536787,520
IV,536787,536789,528
IV,536789,536790,529
IV,536790,536791,531
IV,536791,536793,511
IV,536793,536794,512
IV,536794,536795,534
IV,536795,536796,537
IV,536796,536798,536
IV,536798,536799,541
IV,536799,536801,534
IV,536801,536802,525
IV,536802,536803,524
IV,536803,536804,519
IV,536804,536805,514
IV,536805,536806,510
IV,536806,536807,509
IV,536807,536808,508
IV,536808,536809,514
IV,536809,536810,511
IV,536810,536812,505
IV,536812,536813,497
IV,536813,536814,495
IV,536814,536815,490
IV,536815,536816,500
IV,536816,536817,498
IV,536817,536818,501
IV,536818,536820,504
IV,536820,536821,535
IV,536821,536822,536
IV,536822,536823,550
IV,536823,536824,555
IV,536824,536825,548
IV,536825,536827,547
IV,536827,536828,557
IV,536828,536829,570
IV,536829,536830,532
IV,536830,536832,539
IV,536832,536833,543
IV,536833,536834,544
IV,536834,536835,541
IV,536835,536836,540
IV,536836,536837,537
IV,536837,536838,538
IV,536838,536839,541
IV,536839,536840,535
IV,536840,536841,534
IV,536841,536842,542
IV,536842,536843,541
IV,536843,536846,555
IV,536846,536847,567
IV,536847,536848,563
IV,536848,536849,581
IV,536849,536850,580
IV,536850,536852,552
IV,536852,536853,547
IV,536853,536855,553
IV,536855,536856,545
IV,536856,536857,548
IV,536857,536858,544
IV,536858,536860,543
IV,536860,536861,529
IV,536861,536862,542
IV,536862,536863,543
IV,536863,536865,540
IV,536865,536866,535
IV,536866,536868,530
IV,536868,536870,527
IV,536870,536871,526
IV,536871,536872,520
IV,536872,536873,519
IV,536873,536874,517
IV,536874,536875,514
IV,536875,536876,519
IV,536876,536877,517
IV,536877,536879,519
IV,536879,536880,514
IV,536880,536881,522
IV,536881,536883,523
IV,536883,536884,526
IV,536884,536885,478
IV,536885,536886,493
IV,536886,536887,484
IV,536887,536888,485
IV,536888,536889,508
IV,536889,536890,505
IV,536890,536891,529
IV,536891,536892,526
IV,536892,536893,532
IV,536893,536894,530
IV,536894,536895,518
IV,536895,536896,512
IV,536896,536897,522
IV,536897,536898,523
